ID,Name,Category,URL
624,Crouch_Walk_Left_with_Torch_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Walk_Left_with_Torch.gif
625,Crouch_Walk_Right_with_Torch_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Walk_Right_with_Torch.gif
626,Elderly_Shaky_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Elderly_Shaky_Walk.gif
627,Female_Bow_Charge_Left_Hand_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Bow_Charge_Left_Hand.gif
628,Female_Throwing_Stance_Charge_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Throwing_Stance_Charge.gif
629,Flirty_Strut_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Flirty_Strut.gif
630,ForwardLeft_Run_Fight_inplace,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/ForwardLeft_Run_Fight.gif
631,ForwardRight_Run_Fight_inplace,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/ForwardRight_Run_Fight.gif
632,Funky_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Funky_Walk.gif
635,Handbag_Walk_inplace,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Handbag_Walk.gif
636,Hello_Run_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hello_Run.gif
637,Injured_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Injured_Walk.gif
638,Injured_Walk_Backward_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Injured_Walk_Backward.gif
639,Jazz_Hands_inplace,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jazz_Hands.gif
640,Jump_Over_Obstacle_inplace,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Over_Obstacle.gif
641,Jump_Over_Obstacle_1_inplace,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Over_Obstacle_1.gif
642,Jump_Over_Obstacle_2_inplace,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Over_Obstacle_2.gif
643,Jump_Run_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Run.gif
644,Lean_Forward_Sprint_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lean_Forward_Sprint.gif
645,Limping_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk.gif
646,Limping_Walk_1_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk_1.gif
647,Limping_Walk_2_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk_2.gif
648,Limping_Walk_3_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk_3.gif
649,Lunge_Roundhouse_Kick_inplace,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lunge_Roundhouse_Kick.gif
650,Mummy_Stagger_inplace,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Mummy_Stagger.gif
651,Parkour_Vault_with_Roll_inplace,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Parkour_Vault_with_Roll.gif
652,Proud_Strut_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Proud_Strut.gif
653,Red_Carpet_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Red_Carpet_Walk.gif
654,Rifle_Charge_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Rifle_Charge.gif
656,Run_and_Leap_inplace,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_and_Leap.gif
657,run_fast_10_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_10.gif
658,run_fast_2_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_2.gif
659,run_fast_3_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_3.gif
660,run_fast_4_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_4.gif
661,run_fast_5_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_5.gif
662,run_fast_6_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_6.gif
663,run_fast_7_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_7.gif
664,run_fast_8_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_8.gif
665,run_fast_9_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_9.gif
666,Running_Reload_inplace,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Running_Reload.gif
667,Run_to_Walk_Transition_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_to_Walk_Transition.gif
668,Skip_Forward_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Skip_Forward.gif
669,Slow_Orc_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Slow_Orc_Walk.gif
670,Slow_Walk_Reload_inplace,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Slow_Walk_Reload.gif
671,Sneaky_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sneaky_Walk.gif
672,Spear_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Spear_Walk.gif
673,Standard_Forward_Charge_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Standard_Forward_Charge.gif
674,Stumble_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stumble_Walk.gif
675,Stylish_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stylish_Walk.gif
676,Texting_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Texting_Walk.gif
677,Tightrope_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Tightrope_Walk.gif
678,Unsteady_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Unsteady_Walk.gif
679,Walk_Backward_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward.gif
680,Walk_Backward_While_Shooting_inplace,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_While_Shooting.gif
681,Walk_Backward_with_Bow_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Bow.gif
682,Walk_Backward_with_Bow_1_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Bow_1.gif
683,Walk_Backward_with_Bow_Aimed_inplace,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Bow_Aimed.gif
684,Walk_Backward_with_Grenade_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Grenade.gif
685,Walk_Backward_with_Gun_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Gun.gif
686,Walk_Backward_with_Gun_1_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Gun_1.gif
687,Walk_Backward_with_Sword_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Sword.gif
688,Walk_Fight_Back_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Fight_Back.gif
689,Walk_Fight_Forward_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Fight_Forward.gif
690,Walk_Forward_While_Shooting_inplace,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Forward_While_Shooting.gif
691,Walk_Forward_with_Bow_Aimed_inplace,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Forward_with_Bow_Aimed.gif
692,walking_2_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/walking_2.gif
693,Walking_with_Phone_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walking_with_Phone.gif
694,Walk_Left_with_Gun_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Left_with_Gun.gif
695,Walk_with_Umbrella_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_with_Umbrella.gif
696,Walk_with_Walker_Support_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_with_Walker_Support.gif
